X,Y,UCL_CODE11,UCL_NAME11,SSR_CODE11,SSR_NAME11,SOS_CODE11,SOS_NAME11,STE_CODE11,STE_NAME11,AREA_SQKM,SA2_MAIN16,SA2_NAME16,Elect_div
147.217863920599,-34.3455394023497,122004,Ariah Park (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.3320425806,113031266,Temora,Riverina
151.093136081424,-29.3213489542257,122005,Ashford (L),122,200 to 499,12,Bounded Locality,1,New South Wales,3.2838887120,110021192,Inverell Region - East,New England
149.805838498226,-29.31501880511,122006,Ashley (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0497507907,110031196,Moree Region,Parkes
150.839235604692,-30.9278263386327,122007,Attunga (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.6176293481,110041205,Tamworth Region,New England
151.542320132034,-33.0118992864136,122008,Awaba (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.9941455330,111021219,Toronto - Awaba,Hunter
150.522482947817,-34.3099795970365,122009,Balmoral (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.3321855052,114021285,Hill Top - Colo Vale,Hume
146.572124709692,-34.2873064916758,122010,Barellan (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.1447601383,113011259,Narrandera,Farrer
147.387060217302,-34.1464150304222,122011,Barmedman (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0657141772,103021069,West Wyalong,Riverina
146.098198365212,-34.259239715535,122012,Beelbangera (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.1979562607,113011257,Griffith Region,Farrer
149.570514303299,-36.6267589876201,122013,Bemboka (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.4367377501,101041020,Bega-Eden Hinterland,Eden-Monaro
150.337479939659,-34.4878259019871,122014,Berrima (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.9110545112,114021287,Moss Vale - Berrima,Whitlam
146.138794960782,-34.2698065929513,122015,Bilbul (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.5730418624,113011257,Griffith Region,Farrer
148.635668420718,-34.6760496263424,122016,Binalong (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.0993350462,101061542,Yass Region,Eden-Monaro
149.382596961031,-31.5519185725181,122017,Binnaway (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.7383032797,105031099,Coonabarabran,Parkes
150.050914806694,-36.0932206948502,122018,Bodalla (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0238241464,101041024,Eurobodalla Hinterland,Eden-Monaro
152.621771988264,-28.7362629095214,122019,Bonalbo (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.6421534835,112021245,Casino Region,Page
152.817419817511,-31.5732130929861,122020,Bonny Hills - West (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0762444412,108041162,Laurieton - Bonny Hills,Lyne
153.022555397557,-30.3703435592613,122021,Bonville (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.5101919744,104021089,Sawtell - Boambee,Cowper
153.051374258114,-30.3827360228619,122022,Bonville - East (L),122,200 to 499,12,Bounded Locality,1,New South Wales,7.1801255915,104021089,Sawtell - Boambee,Cowper
152.531862726098,-32.3457901099695,122023,Boomerang Beach - Blueys Beach (L),122,200 to 499,12,Bounded Locality,1,New South Wales,4.7591818175,108011153,Forster-Tuncurry Region,Lyne
148.812378767901,-34.7671344571753,122024,Bowning (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.0507585206,101061542,Yass Region,Eden-Monaro
153.429659410955,-29.0155404164636,122025,Broadwater (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.9865262510,112011241,Evans Head,Page
151.103446859056,-32.7469501660709,122026,Broke (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.6408116609,106011113,Singleton Region,Hunter
153.336029303517,-29.6080125310096,122027,Brooms Head (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.5973556800,104011082,Maclean - Yamba - Iluka,Page
151.076063100659,-30.1712852053569,122028,Bundarra (L),122,200 to 499,12,Bounded Locality,1,New South Wales,9.3631369624,110021192,Inverell Region - East,New England
150.517977700461,-34.593755605519,122029,Burrawang (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.8077201041,114021288,Robertson - Fitzroy Falls,Whitlam
149.695474031062,-36.7658672764712,122030,Candelo (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.9129935018,101041020,Bega-Eden Hinterland,Eden-Monaro
153.211151137561,-28.8245515334909,122031,Caniaba (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.4251168724,112021249,Lismore Region,Page
149.450426855293,-35.5871711130566,122032,Captains Flat (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.1687262707,101021011,Queanbeyan Region,Eden-Monaro
149.142601114252,-33.6108757626772,122033,Carcoar (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.1097036634,103041076,Blayney,Calare
148.810660582429,-33.4241175821896,122034,Cargo (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0768282620,103041079,Orange Region,Calare
152.96685565371,-29.7221384777623,122035,Clarenza (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.4485730188,104011081,Grafton Region,Page
149.890386420761,-36.390455276989,122036,Cobargo (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.7564097291,101041020,Bega-Eden Hinterland,Eden-Monaro
148.576343075649,-29.5438799335824,122037,Collarenebri (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.1129689338,105011096,Walgett - Lightning Ridge,Parkes
150.43883861429,-35.2590758263849,122038,Conjola Park (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0349670320,114011283,Ulladulla Region,Gilmore
152.466606887412,-32.2395932673179,122039,Coomba Park (L),122,200 to 499,12,Bounded Locality,1,New South Wales,3.0271907049,108011153,Forster-Tuncurry Region,Lyne
152.614384174783,-31.822708312174,122040,Coopernook (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.6029514490,108051170,Taree Region,Lyne
153.018938740613,-30.2214968401434,122041,Coramba (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.1452496590,104021086,Coramba - Nana Glen - Bucca,Page
150.554678020939,-34.236504903656,122042,Couridjah (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.8061103414,123031447,Picton - Tahmoor - Buxton,Hume
148.740262611844,-33.2875206776161,122043,Cudal (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.9612951703,103041079,Orange Region,Calare
148.751240952252,-32.9285897987313,122044,Cumnock (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.8614085151,103041079,Orange Region,Calare
150.821784025939,-35.0158544787785,122045,Currarong (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.9632930337,114011273,Callala Bay - Currarong,Gilmore
151.239020800331,-33.5390872099338,122046,Dangar Island (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.3163190833,121021404,Berowra - Brooklyn - Cowan,Berowra
151.846865111894,-29.4411086399232,122047,Deepwater (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.3461257177,110021190,Glen Innes,New England
148.9453364152,-37.0440057441637,122048,Delegate (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.7322609882,101031013,Bombala,Eden-Monaro
150.829899540569,-29.6525362131159,122049,Delungra (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.8978361955,110021193,Inverell Region - West,New England
153.316291031677,-28.6853096195332,122050,Dunoon (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.4214660568,112021249,Lismore Region,Page
152.527517572963,-32.3194990024596,122051,Elizabeth Beach (L),122,200 to 499,12,Bounded Locality,1,New South Wales,4.8396853641,108011153,Forster-Tuncurry Region,Lyne
151.591964347938,-29.4484812162741,122052,Emmaville (L),122,200 to 499,12,Bounded Locality,1,New South Wales,5.6167543522,110021190,Glen Innes,New England
142.740649262891,-34.5780256637843,122053,Euston (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.3732805046,109021179,Wentworth-Balranald Region,Farrer
153.564668739195,-28.647801996743,122054,Ewingsdale (L),122,200 to 499,12,Bounded Locality,1,New South Wales,5.3241909320,112011238,Bangalow,Richmond
153.002328287257,-28.7906251672154,122055,Fairy Hill (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.7884474777,112021244,Casino,Page
150.587360928391,-34.9937483581442,122056,Falls Creek (L) (NSW),122,200 to 499,12,Bounded Locality,1,New South Wales,2.0255543607,114011281,Tomerong - Wandandian - Woollamia,Gilmore
150.444967931111,-35.2304015811628,122057,Fishermans Paradise (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.9926352429,114011283,Ulladulla Region,Gilmore
148.827655903252,-32.3976047825781,122059,Geurie (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.6925169282,105031106,Wellington,Calare
151.123735634071,-29.8551160870142,122060,Gilgai (L),122,200 to 499,12,Bounded Locality,1,New South Wales,4.5993724116,110021192,Inverell Region - East,New England
152.985231939279,-30.0521904601182,122061,Glenreagh (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.1819823503,104011081,Grafton Region,Page
147.452213265939,-29.1159939688122,122062,Goodooga (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.7875246644,105011096,Walgett - Lightning Ridge,Parkes
145.706911472273,-33.9780163217234,122063,Goolgowi (L),122,200 to 499,12,Bounded Locality,1,New South Wales,5.0138823562,113011257,Griffith Region,Farrer
151.544983198429,-32.428467948465,122064,Gresford - East Gresford (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0264769477,106011110,Dungog,Lyne
148.467720454027,-31.3409745728226,122065,Gulargambone (L),122,200 to 499,12,Bounded Locality,1,New South Wales,5.4222345222,105011094,Coonamble,Parkes
149.267305972151,-35.0252320720221,122066,Gundaroo (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.8699156551,101061542,Yass Region,Eden-Monaro
149.267408132391,-34.7829601580676,122067,Gunning (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.4238078222,101061542,Yass Region,Hume
152.504961567441,-32.070999335927,122068,Hallidays Point - West (L),122,200 to 499,12,Bounded Locality,1,New South Wales,6.1506175227,108051168,Old Bar - Manning Point - Red Head,Lyne
153.050326688714,-31.055599790214,122069,Hat Head (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.2023109861,108021156,Kempsey Region,Cowper
151.652438721529,-32.7203441967451,122070,Hinton (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.4759710735,106031123,Seaham - Woodville,Lyne
153.001890337153,-30.6126185179933,122071,Hyland Park (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.4487214559,108021158,Nambucca Heads,Cowper
144.30825802846,-32.8977428996295,122072,Ivanhoe (L),122,200 to 499,12,Bounded Locality,1,New South Wales,11.4280934680,105021098,Far West,Parkes
150.529423374082,-34.7349182506811,122073,Kangaroo Valley (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.1172273249,114011272,Berry - Kangaroo Valley,Gilmore
148.122565741194,-36.2151307965009,122074,Khancoban (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.4076492184,113021260,Tumbarumba,Eden-Monaro
150.376822643505,-35.5588449596399,122075,Kioloa (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.8295938202,114011283,Ulladulla Region,Gilmore
151.368215527396,-32.877279411473,122076,Kitchener (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.3615075523,106011109,Cessnock Region,Hunter
148.557690304194,-34.0378771061859,122077,Koorawatha (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.7072394932,101061544,Young Region,Riverina
150.69307268526,-33.5509661167558,122078,Kurmond (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.3514236203,115031300,Kurrajong Heights - Ebenezer,Macquarie
150.485797185087,-35.2695811489793,122079,Lake Conjola (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.1385377015,114011283,Ulladulla Region,Gilmore
148.633440376384,-36.455118265331,122080,Lakewood Estate (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.8328809819,101031016,Jindabyne - Berridale,Eden-Monaro
152.532249220152,-31.7824267780252,122081,Lansdowne (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.8420364712,108051170,Taree Region,Lyne
153.576255716934,-28.7820893610754,122082,Lennox Head - West (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.3550919816,112011242,Lennox Head - Skennars Head,Richmond
150.815846142321,-33.9619754793863,122083,Leppington (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.6513720268,127011506,Cobbitty - Leppington,Macarthur
150.495584601375,-33.7109734500808,122084,Linden (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.8795785903,124011453,Lawson - Hazelbrook - Linden,Macquarie
151.453461815957,-32.7013180297442,122085,Lochinvar (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0322554559,106021117,Maitland - West,Paterson
159.076805531426,-31.5525504226574,122086,Lord Howe Island (L),122,200 to 499,12,Bounded Locality,1,New South Wales,16.2920308490,108031161,Lord Howe Island,Sydney
150.690812612899,-33.8798645984108,122087,Luddenham (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.4867981337,124031463,Mulgoa - Luddenham - Orchard Hills,Hume
149.040368509309,-33.6714699356503,122088,Lyndhurst (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.6605288109,103041076,Blayney,Calare
150.247829689575,-35.7080554522405,122089,Maloneys Beach (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.3670413536,101041017,Batemans Bay,Gilmore
148.696319345406,-33.1838716654756,122090,Manildra (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.4574748045,103041079,Orange Region,Calare
152.658457236352,-31.8982727271644,122091,Manning Point (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.8689439565,108051168,Old Bar - Manning Point - Red Head,Lyne
150.11352262843,-33.45619872937,122092,Marrangaroo (L),122,200 to 499,12,Bounded Locality,1,New South Wales,3.0765840809,103031070,Lithgow,Calare
150.743651231517,-34.1041788556791,122093,Menangle Park (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.4109072436,123021444,Rosemeadow - Glen Alpine,Macarthur
149.124451124469,-31.8213135890405,122094,Mendooran (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.2712819305,105031099,Coonabarabran,Parkes
142.406138777942,-32.391763650585,122095,Menindee (L),122,200 to 499,12,Bounded Locality,1,New South Wales,7.6733362856,105021098,Far West,Parkes
150.141397225916,-35.7787298142368,122096,Mogo (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.7195831665,101041024,Eurobodalla Hinterland,Gilmore
151.070101603719,-31.0200438980364,122097,Moonbi (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.5589212862,110041205,Tamworth Region,New England
151.196831036686,-33.5217469085818,122098,Mooney Mooney (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.8145391699,102011030,Calga - Kulnura,Robertson
144.039761470664,-35.0927569862567,122099,Moulamein (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.9212487745,109031183,Deniliquin Region,Farrer
151.481225302474,-32.9030990724526,122100,Mulbring (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.8966706293,106011109,Cessnock Region,Hunter
148.988314756956,-28.9784820621462,122101,Mungindi (NSW Part) (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.2373100408,110031196,Moree Region,Parkes
153.041064324623,-30.4627219453069,122102,Mylestom (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.5581350382,104021090,Urunga,Cowper
153.017606221112,-30.1319298098418,122103,Nana Glen (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.6943873023,104021086,Coramba - Nana Glen - Bucca,Page
151.413399486756,-32.8191049432322,122104,Neath (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.3480772334,106011111,Kurri Kurri - Abermain,Paterson
150.14035988051,-35.6506911739566,122105,Nelligen (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.6659130935,101041024,Eurobodalla Hinterland,Gilmore
150.986918382062,-31.1241099898571,122106,Nemingha (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.6187279113,110041203,Tamworth - North,New England
153.227385040972,-28.5990905112419,122107,Nimbin (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.6841531271,112021249,Lismore Region,Page
149.28502194096,-36.5113344719219,122108,Nimmitabel (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.9693614990,101031015,Cooma Region,Eden-Monaro
152.041097537011,-32.6711540458531,122109,North Arm Cove (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.3064881860,106031124,Tea Gardens - Hawks Nest,Lyne
152.90986162812,-31.4057126009163,122110,North Shore (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.8278475116,108041165,Port Macquarie Region,Cowper
151.123832110364,-31.4659340303202,122111,Nundle (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.5403589208,110041205,Tamworth Region,New England
146.160046084016,-35.5583287755918,122112,Oaklands (L),122,200 to 499,12,Bounded Locality,1,New South Wales,5.7776346538,109031181,Corowa Region,Farrer
150.742838713166,-33.795845982242,122113,Orchard Hills (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.3258887948,124031463,Mulgoa - Luddenham - Orchard Hills,Lindsay
151.001834600483,-34.2138798199051,122114,Otford (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.4864690259,107041147,Helensburgh,Cunningham
150.13743872605,-29.4746816821114,122115,Pallamallawa (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.8872424413,110031196,Moree Region,Parkes
151.614351578061,-32.6028421255696,122116,Paterson (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.2898971698,106011110,Dungog,Lyne
151.27076319874,-33.5505988561896,122117,Patonga (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.3240927570,102011040,Umina - Booker Bay - Patonga,Robertson
148.401280611982,-36.4054888807212,122118,Perisher Village (L),122,200 to 499,12,Bounded Locality,1,New South Wales,6.0892546471,101031016,Jindabyne - Berridale,Eden-Monaro
149.551751096555,-33.4919002999296,122119,Perthville (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.7143999092,103011060,Bathurst Region,Calare
150.568652957013,-34.1683515446222,122120,Picton - West (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.2507772216,123031447,Picton - Tahmoor - Buxton,Hume
152.106528142564,-32.6737636243786,122121,Pindimar (L),122,200 to 499,12,Bounded Locality,1,New South Wales,3.3174964901,106031124,Tea Gardens - Hawks Nest,Lyne
149.597080317799,-32.5732936322592,122122,Putta Bucca - Bombira (L),122,200 to 499,12,Bounded Locality,1,New South Wales,11.3921700500,103031072,Mudgee,Calare
152.477035783116,-32.0031581202484,122123,Rainbow Flat (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.2109205402,108051168,Old Bar - Manning Point - Red Head,Lyne
152.535744130007,-32.057047753593,122124,Red Head (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.5573891494,108051168,Old Bar - Manning Point - Red Head,Lyne
153.224951275384,-29.9837046087877,122125,Red Rock (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.2513687593,104021091,Woolgoolga - Arrawarra,Page
152.875302869219,-31.4059154803009,122126,Riverside (L),122,200 to 499,12,Bounded Locality,1,New South Wales,4.7457917488,108041165,Port Macquarie Region,Cowper
147.28942865269,-35.1248183119954,122127,San Isidore (L),122,200 to 499,12,Bounded Locality,1,New South Wales,4.9291675510,113031270,Wagga Wagga - West,Riverina
151.726210090146,-32.6636091220901,122128,Seaham (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0536711399,106031123,Seaham - Woodville,Lyne
151.583668620579,-32.8840422687135,122129,Seahampton (L),122,200 to 499,12,Bounded Locality,1,New South Wales,6.5542730620,111021221,West Wallsend - Barnsley - Killingworth,Hunter
150.289655464233,-35.654851598359,122130,South Durras (L),122,200 to 499,12,Bounded Locality,1,New South Wales,5.1667330028,101041024,Eurobodalla Hinterland,Gilmore
149.846660062484,-36.9471111346793,122131,South Pambula (L),122,200 to 499,12,Bounded Locality,1,New South Wales,5.1663075791,101041025,Merimbula - Tura Beach,Eden-Monaro
149.153293579379,-33.3986511483325,122132,Spring Hill (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.3418606969,103041079,Orange Region,Calare
150.971484646713,-34.2223204722106,122133,Stanwell Tops (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.2746206679,107041147,Helensburgh,Cunningham
147.8815075867,-34.4985621250324,122134,Stockinbingal (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.4167973714,113031263,Cootamundra,Riverina
149.257666574476,-35.1628156114693,122135,Sutton (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.2889605831,101061542,Yass Region,Eden-Monaro
148.30146327593,-35.5824634941238,122136,Talbingo (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0089073620,113021262,Tumut Region,Eden-Monaro
150.543197166787,-34.8361377912946,122137,Tapitallee (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.6569529874,114011277,North Nowra - Bomaderry,Gilmore
149.821038027662,-34.4007441424899,122138,Taralga (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.5708174887,101051540,Goulburn Region,Hume
147.742959922987,-35.275703868356,122139,Tarcutta (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.4434402109,113031271,Wagga Wagga Region,Riverina
149.861956563471,-36.6611882357777,122140,Tarraganda (L),122,200 to 499,12,Bounded Locality,1,New South Wales,5.9925695241,101041019,Bega - Tathra,Eden-Monaro
152.790392823563,-31.3256217661932,122141,Telegraph Point (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.0602121148,108041165,Port Macquarie Region,Cowper
148.305819521789,-36.5033927465022,122142,Thredbo Village (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0839135338,101031016,Jindabyne - Berridale,Eden-Monaro
153.509279179641,-28.799905030591,122143,Tintenbar (L),122,200 to 499,12,Bounded Locality,1,New South Wales,6.2021009455,112011237,Ballina Region,Richmond
151.737975267168,-32.8208188853349,122144,Tomago (L),122,200 to 499,12,Bounded Locality,1,New South Wales,34.9271197750,106031122,Raymond Terrace,Paterson
150.586035516164,-35.0541323842255,122145,Tomerong (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.7738305786,114011281,Tomerong - Wandandian - Woollamia,Gilmore
150.474632746466,-28.6674050247607,122146,Toomelah (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.1529942074,110031196,Moree Region,Parkes
147.353583104698,-32.2425002543007,122147,Tottenham (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.3831096853,103021062,Condobolin,Parkes
147.705411084411,-32.9224181390145,122148,Trundle (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.7155336379,103021068,Parkes Region,Riverina
153.107925237463,-29.6646072013589,122149,Tucabia (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.1314578341,104011081,Grafton Region,Page
147.568881820921,-32.6320375659833,122150,Tullamore (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.1672752389,103021062,Condobolin,Riverina
153.462654314712,-28.2742174049851,122151,Tumbulgum (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.3431876764,112031252,Murwillumbah Region,Richmond
153.206230758835,-28.3569743013305,122152,Tyalgum (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.5465456069,112031252,Murwillumbah Region,Richmond
153.335746054812,-28.4147052957472,122153,Uki (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.4961967679,112031252,Murwillumbah Region,Richmond
153.029419969863,-29.6297057243593,122154,Ulmarra (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.3291135543,104011081,Grafton Region,Page
146.974921382164,-33.6435786747464,122155,Ungarie (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0230967254,103021069,West Wyalong,Riverina
146.276431690139,-35.3303230621439,122156,Urana (L),122,200 to 499,12,Bounded Locality,1,New South Wales,4.4223075665,109031181,Corowa Region,Farrer
152.545387426069,-28.4724603323326,122157,Urbenville (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.7603512695,110021194,Tenterfield,New England
150.821175709865,-31.5344429889096,122158,Wallabadah (L),122,200 to 499,12,Bounded Locality,1,New South Wales,6.4712214957,110041201,Quirindi,New England
150.992807037031,-34.1324744915738,122159,Waterfall (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.3847530179,128021533,Heathcote - Waterfall,Hughes
146.182295442585,-34.5147311071652,122160,Whitton (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.1723906520,113011257,Griffith Region,Farrer
150.159804176048,-34.6928932761773,122161,Wingello (L),122,200 to 499,12,Bounded Locality,1,New South Wales,3.2623050572,114021289,Southern Highlands,Hume
149.811423934208,-36.8313532882636,122162,Wolumla (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.6081502955,101041020,Bega-Eden Hinterland,Eden-Monaro
152.609659845188,-28.3902030712642,122163,Woodenbong (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.8246437960,112021247,Kyogle,Page
148.846651009316,-33.7455938552604,122164,Woodstock (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.2810806618,103021064,Cowra Region,Riverina
153.263791550425,-29.8603014905026,122165,Wooli (L),122,200 to 499,12,Bounded Locality,1,New South Wales,2.0996189340,104011081,Grafton Region,Page
150.651795497013,-35.01677259357,122166,Woollamia (L),122,200 to 499,12,Bounded Locality,1,New South Wales,7.3256155946,114011281,Tomerong - Wandandian - Woollamia,Gilmore
153.344832005313,-29.4786403268816,122167,Wooloweyah (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.3345363101,104011082,Maclean - Yamba - Iluka,Page
150.662518281232,-33.6335321557318,122168,Yarramundi (L),122,200 to 499,12,Bounded Locality,1,New South Wales,1.0934577886,124041468,Yarramundi - Londonderry,Macquarie
148.64760271344,-32.7484930793194,122169,Yeoval (L),122,200 to 499,12,Bounded Locality,1,New South Wales,0.9480383522,105031106,Wellington,Calare
145.084404029585,-37.8998817967254,201001,Melbourne,201,1 million or more,20,Major Urban,2,Victoria,2543.2405127000,208021180,Hughesdale,Hotham
144.35674879984,-38.1403562617243,203001,Geelong,203,"100,000 to 249,999",20,Major Urban,2,Victoria,114.8147653600,203021039,Geelong,Corio
146.882859607096,-36.1221267421087,211001,Albury - Wodonga (Wodonga Part),211,"50,000 to 99,999",21,Other Urban,2,Victoria,51.9726246510,204031074,Wodonga,Indi
143.84868758106,-37.573826252308,211002,Ballarat,211,"50,000 to 99,999",21,Other Urban,2,Victoria,113.6772014400,201011004,Ballarat - South,Ballarat
144.285677277482,-36.7498015246429,211003,Bendigo,211,"50,000 to 99,999",21,Other Urban,2,Victoria,146.0475218000,202011018,Bendigo,Bendigo
144.557479616895,-37.6780258754797,212001,Melton,212,"20,000 to 49,999",21,Other Urban,2,Victoria,55.0508034440,213041358,Melton West,Gorton
142.153441641861,-34.1934180802322,212002,Mildura - Buronga (Mildura Part),212,"20,000 to 49,999",21,Other Urban,2,Victoria,41.1974727920,215021469,Mildura - North,Mallee
145.479445006041,-38.0721826005154,212003,Pakenham,212,"20,000 to 49,999",21,Other Urban,2,Victoria,25.1079324330,212011292,Pakenham - South,Mcmillan
145.40244118477,-36.3931362482457,212004,Shepparton - Mooroopna,212,"20,000 to 49,999",21,Other Urban,2,Victoria,69.5105133190,216031417,Shepparton - South,Murray
144.724141684326,-37.5706023401925,212005,Sunbury,212,"20,000 to 49,999",21,Other Urban,2,Victoria,29.2144502750,210041240,Sunbury,McEwen
